variable_id,variable,pooling,feature_id,field,split,eligible_groups,same_direction_fraction,weighted_same_direction_fraction,median_abs_effect,minimum_abs_effect,unseen_groups,unseen_same_direction_fraction,unseen_median_abs_effect
35,focus_and_given_new_marking,final,9531,lexical_domain,val,2,1.0,1.0,0.5518022220330515,0.48547301309456253,2,1.0,0.5518022220330515
35,focus_and_given_new_marking,final,9531,lexical_domain,test,3,1.0,1.0,0.7326833215254078,0.44385439141862393,3,1.0,0.7326833215254078
36,genericity_and_kind_level_reference,mean,5836,marker_family,train,3,1.0,1.0,0.23942140162863818,0.21389358718084397,0,,
36,genericity_and_kind_level_reference,mean,5836,marker_family,val,1,1.0,1.0,0.23299765773950656,0.23299765773950656,1,1.0,0.23299765773950656
36,genericity_and_kind_level_reference,mean,5836,marker_family,test,2,0.5,0.34,0.6529254165470519,0.42394673442882447,2,0.5,0.6529254165470519
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,6,1.0,1.0,0.3686340786855442,0.29036120539230614,0,,
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,val,2,1.0,1.0,0.2731520181336589,0.14664284608925116,2,1.0,0.2731520181336589
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,test,3,1.0,1.0,0.395321195042412,0.12584750754443946,3,1.0,0.395321195042412
36,genericity_and_kind_level_reference,final,13305,marker_family,train,3,0.3333333333333333,0.3325,0.0,0.0,0,,
36,genericity_and_kind_level_reference,final,13305,marker_family,val,1,1.0,1.0,0.303249357862662,0.303249357862662,1,1.0,0.303249357862662
36,genericity_and_kind_level_reference,final,13305,marker_family,test,2,0.5,0.34,0.37284960059298,0.0,2,0.5,0.37284960059298
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,6,1.0,1.0,0.3035631277094596,0.24107068665350306,0,,
36,genericity_and_kind_level_reference,final,13305,lexical_domain,val,2,1.0,1.0,0.3067038139712953,0.26699744113777074,2,1.0,0.3067038139712953
36,genericity_and_kind_level_reference,final,13305,lexical_domain,test,3,1.0,1.0,0.4199632610628168,0.4131803086290163,3,1.0,0.4199632610628168
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,train,3,0.6666666666666666,0.8325,0.9100553624407655,0.0,0,,
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,val,1,1.0,1.0,0.4216081901597887,0.4216081901597887,1,1.0,0.4216081901597887
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,test,2,0.5,0.5,0.8917798041326979,0.7993793903676117,2,0.5,0.8917798041326979
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,train,6,0.8333333333333334,0.8325,0.9891303346575924,0.0,0,,
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,val,2,1.0,1.0,0.4269801149020298,0.3621367006315163,2,1.0,0.4269801149020298
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,test,3,0.6666666666666666,0.66,0.5885538571757556,0.4773403138663576,3,0.6666666666666666,0.5885538571757556
37,social_deixis_honorifics_status_encoding,final,13774,marker_family,train,3,1.0,1.0,0.6145771514305497,0.2244060980846463,0,,
37,social_deixis_honorifics_status_encoding,final,13774,marker_family,val,1,1.0,1.0,0.2297855038856595,0.2297855038856595,1,1.0,0.2297855038856595
37,social_deixis_honorifics_status_encoding,final,13774,marker_family,test,2,0.5,0.5,0.5906883916375352,0.5831628257893888,2,0.5,0.5906883916375352
37,social_deixis_honorifics_status_encoding,final,13774,lexical_domain,train,6,1.0,1.0,0.7212484972130346,0.2244060980846463,0,,
37,social_deixis_honorifics_status_encoding,final,13774,lexical_domain,val,2,1.0,1.0,0.23864480635766672,0.16962156590770286,2,1.0,0.23864480635766672
37,social_deixis_honorifics_status_encoding,final,13774,lexical_domain,test,3,0.3333333333333333,0.32,0.32584333750339,0.11742265861360023,3,0.3333333333333333,0.32584333750339
38,speech_act_force_and_request_directness,mean,3396,marker_family,train,3,0.6666666666666666,0.855,0.441799419447898,0.13130643338300516,0,,
38,speech_act_force_and_request_directness,mean,3396,marker_family,val,1,1.0,1.0,0.05731476740785781,0.05731476740785781,1,1.0,0.05731476740785781
38,speech_act_force_and_request_directness,mean,3396,marker_family,test,2,1.0,1.0,0.47390458297489324,0.36783350490385375,2,1.0,0.47390458297489324
38,speech_act_force_and_request_directness,mean,3396,lexical_domain,train,6,1.0,1.0,0.4675458931566733,0.31216537302233605,0,,
38,speech_act_force_and_request_directness,mean,3396,lexical_domain,val,2,0.5,0.48,0.08433853612027369,0.025811075011131304,2,0.5,0.08433853612027369
38,speech_act_force_and_request_directness,mean,3396,lexical_domain,test,3,1.0,1.0,0.432161437151321,0.36351414059622966,3,1.0,0.432161437151321
38,speech_act_force_and_request_directness,final,10655,marker_family,train,3,0.3333333333333333,0.145,0.0,0.0,0,,
38,speech_act_force_and_request_directness,final,10655,marker_family,val,1,1.0,1.0,0.5803316562825156,0.5803316562825156,1,1.0,0.5803316562825156
38,speech_act_force_and_request_directness,final,10655,marker_family,test,2,0.0,0.0,0.0,0.0,2,0.0,0.0
38,speech_act_force_and_request_directness,final,10655,lexical_domain,train,6,1.0,1.0,0.3818823847896812,0.3663438913469225,0,,
38,speech_act_force_and_request_directness,final,10655,lexical_domain,val,2,1.0,1.0,0.582223286855633,0.5571525438535279,2,1.0,0.582223286855633
38,speech_act_force_and_request_directness,final,10655,lexical_domain,test,3,0.0,0.0,0.0,0.0,3,0.0,0.0
39,deixis_and_perspective_anchoring,mean,14441,marker_family,train,3,0.6666666666666666,0.7,0.8078405499340233,0.15811388616329194,0,,
39,deixis_and_perspective_anchoring,mean,14441,marker_family,val,1,1.0,1.0,0.31622776581791034,0.31622776581791034,1,1.0,0.31622776581791034
39,deixis_and_perspective_anchoring,mean,14441,marker_family,test,2,0.5,0.62,0.17125363656724713,0.0,2,0.5,0.17125363656724713
39,deixis_and_perspective_anchoring,mean,14441,lexical_domain,train,6,1.0,1.0,0.7269008502691043,0.6116840979673128,0,,
39,deixis_and_perspective_anchoring,mean,14441,lexical_domain,val,2,0.5,0.5,0.2236068097326085,0.0,2,0.5,0.2236068097326085
39,deixis_and_perspective_anchoring,mean,14441,lexical_domain,test,3,0.6666666666666666,0.66,0.25,0.0,3,0.6666666666666666,0.25
39,deixis_and_perspective_anchoring,final,8952,marker_family,train,3,1.0,1.0,0.3168287478964744,0.07198528719793762,0,,
39,deixis_and_perspective_anchoring,final,8952,marker_family,val,1,1.0,1.0,0.6743013608449072,0.6743013608449072,1,1.0,0.6743013608449072
39,deixis_and_perspective_anchoring,final,8952,marker_family,test,2,1.0,1.0,0.2604460001843509,0.23158797589319524,2,1.0,0.2604460001843509
39,deixis_and_perspective_anchoring,final,8952,lexical_domain,train,6,1.0,1.0,0.38413744281082585,0.056299691864358875,0,,
39,deixis_and_perspective_anchoring,final,8952,lexical_domain,val,2,1.0,1.0,0.7383753602958347,0.7230011797986299,2,1.0,0.7383753602958347
39,deixis_and_perspective_anchoring,final,8952,lexical_domain,test,3,0.6666666666666666,0.68,0.21281779819156832,0.07583288535084483,3,0.6666666666666666,0.21281779819156832
40,orthographic_and_tokenization_interface,mean,3132,marker_family,train,3,0.6666666666666666,0.6675,0.22571490057005686,0.0,0,,
40,orthographic_and_tokenization_interface,mean,3132,marker_family,val,1,1.0,1.0,0.1414213552442627,0.1414213552442627,1,1.0,0.1414213552442627
40,orthographic_and_tokenization_interface,mean,3132,marker_family,test,2,0.5,0.5,0.3381447220732382,0.28175581124525595,2,0.5,0.3381447220732382
40,orthographic_and_tokenization_interface,mean,3132,lexical_domain,train,6,0.6666666666666666,0.6675,0.2207055959171243,0.0,0,,
40,orthographic_and_tokenization_interface,mean,3132,lexical_domain,val,2,0.5,0.5,0.09999999737098753,0.0,2,0.5,0.09999999737098753
40,orthographic_and_tokenization_interface,mean,3132,lexical_domain,test,3,0.0,0.0,0.3072195251907982,0.0,3,0.0,0.3072195251907982
40,orthographic_and_tokenization_interface,final,4825,marker_family,train,3,1.0,1.0,0.6121722375293321,0.002091112439358063,0,,
40,orthographic_and_tokenization_interface,final,4825,marker_family,val,1,1.0,1.0,0.44286776512101933,0.44286776512101933,1,1.0,0.44286776512101933
40,orthographic_and_tokenization_interface,final,4825,marker_family,test,2,0.5,0.5,0.4339020451890156,0.26826192088899803,2,0.5,0.4339020451890156
40,orthographic_and_tokenization_interface,final,4825,lexical_domain,train,6,0.8333333333333334,0.8325,0.6433050464419534,0.19966364857530117,0,,
40,orthographic_and_tokenization_interface,final,4825,lexical_domain,val,2,1.0,1.0,0.44007264890366027,0.2920287545125062,2,1.0,0.44007264890366027
40,orthographic_and_tokenization_interface,final,4825,lexical_domain,test,3,1.0,1.0,0.27273977810818484,0.0932609266520325,3,1.0,0.27273977810818484
