variable_id,variable,inspection_grade,ablation_role,split,intervention_kind,target_feature,intervention_feature,intervention_side,n_pairs,train_direction_norm,target_train_basis_mean_activation,target_train_changed_mean_activation,target_train_basis_fire_rate,target_train_changed_fire_rate,baseline_downstream_score,intervention_downstream_score,mean_attenuation,attenuation_fraction,attenuation_ci_low,attenuation_ci_high,attenuation_bootstrap_p,mean_final_repr_cosine_to_baseline
4,case_marking,B,causal_worth_testing,test,matched_control,13269,4814,changed,50,0.8575391173362732,0.0033104203175753355,0.009693346917629242,0.17000000178813934,0.4724999964237213,0.836494505405426,0.8397639393806458,-0.003269478678703308,-0.003908547704229905,-0.007143155291676521,0.00026269112527369616,0.07396301849075462,0.9999845941294787
4,case_marking,B,causal_worth_testing,test,matched_control,13269,12995,changed,50,0.8575391173362732,0.0033104203175753355,0.009693346917629242,0.17000000178813934,0.4724999964237213,0.836494505405426,0.8364012241363525,9.334862232208253e-05,0.00011159502150804805,-0.000508742019534111,0.0005939041376113891,0.7096451774112944,0.9999995825900447
5,morphosyntactic_alignment,D,diagnostic_control,val,target,7247,7247,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,0.7789384722709656,0.7873384356498718,-0.00839992731809616,-0.010783813634992877,-0.010497172594070434,-0.006303940575569868,0.0009995002498750624,0.9999946373065346
5,morphosyntactic_alignment,D,diagnostic_control,val,matched_control,7247,1302,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,0.7789384722709656,0.7660642266273499,0.012874222025275231,0.01652790622568805,0.008399760704487561,0.01710240011103451,0.0009995002498750624,0.9999841047182396
5,morphosyntactic_alignment,D,diagnostic_control,val,matched_control,7247,8041,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,0.7789384722709656,0.8005354404449463,-0.021596954502165318,-0.02772613662180559,-0.026276686644181608,-0.016967825987376273,0.0009995002498750624,0.9999704046359328
5,morphosyntactic_alignment,D,diagnostic_control,val,matched_control,7247,9728,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,0.7789384722709656,0.7741398811340332,0.004798595756292343,0.006160429773486755,0.00017371469177305705,0.009538075303658843,0.04097951024487756,0.9999842506759049
5,morphosyntactic_alignment,D,diagnostic_control,test,target,7247,7247,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,1.038769245147705,1.0464955568313599,-0.007726310417056083,-0.007437946832895944,-0.009971030127257108,-0.0054076649546623235,0.0009995002498750624,0.9999943750843431
5,morphosyntactic_alignment,D,diagnostic_control,test,matched_control,7247,1302,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,1.038769245147705,1.0241446495056152,0.014624583572149276,0.014078760649165899,0.009612865772098302,0.02004112762026488,0.0009995002498750624,0.9999834690975058
5,morphosyntactic_alignment,D,diagnostic_control,test,matched_control,7247,8041,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,1.038769245147705,1.0602258443832397,-0.02145665429532528,-0.020655842859762668,-0.026992045613005756,-0.016306263906881214,0.0009995002498750624,0.9999684872713979
5,morphosyntactic_alignment,D,diagnostic_control,test,matched_control,7247,9728,basis,50,1.1651240587234497,0.09524831175804138,0.07638567686080933,1.0,1.0,1.038769245147705,1.0317047834396362,0.007064471319317818,0.0068008090847099575,0.002217079095542431,0.012053419118747116,0.00399800099950025,0.9999839972169291
6,transitivity_valency,C,exploratory_causal,val,target,164,164,changed,50,1.6191614866256714,0.47137442231178284,0.5872239470481873,1.0,1.0,0.34587356448173523,0.27921581268310547,0.06665775965899229,0.19272290947957754,0.05663297165278345,0.0760558607308194,0.0009995002498750624,0.9998112683908489
6,transitivity_valency,C,exploratory_causal,val,matched_control,164,7247,changed,50,1.6191614866256714,0.47137442231178284,0.5872239470481873,1.0,1.0,0.34587356448173523,0.3460341989994049,-0.0001606140285730362,-0.0004643720858334573,-0.0014014454456046223,0.0011360600860789417,0.7906046976511744,0.9999982857981206
